time,yo,
102.005,342,
102.012,336,
102.019,339,
102.027,343,
102.034,357,
102.041,397,
102.048,426,
102.055,416,
102.062,377,
102.069,346,
102.077,330,
102.084,332,
102.091,333,
102.098,340,
102.105,334,
102.112,336,
102.119,339,
102.127,334,
102.134,338,
102.141,341,
102.148,335,
102.155,341,
102.162,343,
102.169,333,
102.177,345,
102.184,341,
102.191,338,
102.198,345,
102.205,340,
102.212,344,
102.219,347,
102.227,341,
102.234,345,
102.241,349,
102.248,346,
102.255,353,
102.262,349,
102.269,348,
102.277,355,
102.284,351,
102.291,350,
102.298,357,
102.305,352,
102.312,355,
102.319,355,
102.327,348,
102.334,348,
102.341,351,
102.348,341,
102.355,345,
102.362,343,
102.369,343,
102.377,348,
102.384,340,
102.391,338,
102.398,340,
102.405,336,
102.412,342,
102.419,349,
102.427,339,
102.434,340,
102.441,346,
102.448,345,
102.455,342,
102.462,345,
102.469,340,
102.477,347,
102.484,345,
102.491,338,
102.498,342,
102.505,344,
102.512,341,
102.519,344,
102.527,340,
102.534,339,
102.541,346,
102.548,339,
102.555,344,
102.562,344,
102.569,342,
102.577,348,
102.584,347,
102.591,340,
102.598,344,
102.605,348,
102.612,338,
102.619,350,
102.627,340,
102.634,341,
102.641,342,
102.648,340,
102.655,341,
102.662,335,
102.669,337,
102.677,345,
102.684,370,
102.691,400,
102.698,432,
102.705,413,
102.712,375,
102.719,342,
102.727,333,
102.734,333,
102.741,334,
102.748,334,
102.755,339,
102.762,329,
102.769,331,
102.777,342,
102.784,336,
102.791,339,
102.798,344,
102.805,337,
102.812,345,
102.819,343,
102.827,341,
102.834,347,
102.841,341,
102.848,339,
102.855,344,
102.862,346,
102.869,344,
102.877,348,
102.884,343,
102.891,349,
102.898,352,
102.905,350,
102.912,349,
102.919,358,
102.927,350,
102.934,356,
102.941,354,
102.948,350,
102.955,355,
102.962,358,
102.969,352,
102.977,355,
102.984,347,
102.991,348,
102.998,352,
103.005,339,
103.012,343,
103.019,349,
103.027,338,
103.034,341,
103.041,347,
103.048,341,
103.055,344,
103.062,346,
103.069,342,
103.077,344,
103.084,345,
103.091,342,
103.098,346,
103.105,342,
103.112,345,
103.119,350,
103.127,342,
103.134,347,
103.141,344,
103.148,340,
103.155,345,
103.162,350,
103.169,343,
103.177,347,
103.184,345,
103.191,348,
103.198,347,
103.205,343,
103.212,349,
103.219,345,
103.227,349,
103.234,351,
103.241,346,
103.248,350,
103.255,355,
103.262,345,
103.269,352,
103.277,350,
103.284,343,
103.291,348,
103.298,346,
103.305,334,
103.312,348,
103.319,343,
103.327,336,
103.334,350,
103.341,363,
103.348,400,
103.355,434,
103.362,422,
103.369,386,
103.377,353,
103.384,334,
103.391,341,
103.398,334,
103.405,335,
103.412,340,
103.419,338,
103.427,333,
103.434,346,
103.441,340,
103.448,341,
103.455,343,
103.462,340,
103.469,345,
103.477,347,
103.484,343,
103.491,349,
103.498,350,
103.505,342,
103.512,351,
103.519,346,
103.527,347,
103.534,352,
103.541,352,
103.548,346,
103.555,353,
103.562,346,
103.569,355,
103.577,357,
103.584,354,
103.591,356,
103.598,360,
103.605,353,
103.612,357,
103.619,359,
103.627,353,
103.634,358,
103.641,357,
103.648,351,
103.655,356,
103.662,344,
103.669,345,
103.677,349,
103.684,342,
103.691,340,
103.698,337,
103.705,343,
103.712,351,
103.719,344,
103.727,348,
103.734,345,
103.741,345,
103.748,351,
103.755,344,
103.762,343,
103.769,348,
103.777,343,
103.784,344,
103.791,350,
103.798,345,
103.805,347,
103.812,353,
103.819,341,
103.827,351,
103.834,354,
103.841,344,
103.848,348,
103.855,349,
103.862,348,
103.869,356,
103.877,347,
103.884,348,
103.891,354,
103.898,354,
103.905,348,
103.912,356,
103.919,350,
103.927,348,
103.934,352,
103.941,350,
103.948,345,
103.955,350,
103.962,348,
103.969,346,
103.977,347,
103.984,339,
103.991,348,
103.998,361,
104.005,389,
104.012,432,
104.019,427,
104.027,402,
104.034,366,
104.041,337,
104.048,342,
104.055,342,
104.062,337,
104.069,340,
104.077,343,
104.084,337,
104.091,341,
104.098,342,
104.105,339,
104.112,348,
104.119,341,
104.127,343,
104.134,346,
104.141,345,
104.148,346,
104.155,353,
104.162,347,
104.169,345,
104.177,348,
104.184,349,
104.191,354,
104.198,352,
104.205,349,
104.212,360,
104.219,353,
104.227,352,
104.234,358,
104.241,355,
104.248,354,
104.255,359,
104.262,355,
104.269,361,
104.277,356,
104.284,359,
104.291,364,
104.298,352,
104.305,355,
104.312,349,
104.319,347,
104.327,349,
104.334,345,
104.341,348,
104.348,348,
104.355,344,
104.362,345,
104.369,352,
104.377,343,
104.384,350,
104.391,351,
104.398,344,
104.405,351,
104.412,349,
104.419,348,
104.427,349,
104.434,351,
104.441,347,
104.448,353,
104.455,345,
104.462,347,
104.469,353,
104.477,345,
104.484,348,
104.491,351,
104.498,348,
104.505,346,
104.512,355,
104.519,346,
104.527,355,
104.534,353,
104.541,345,
104.548,356,
104.555,353,
104.562,352,
104.569,354,
104.577,352,
104.584,348,
104.591,351,
104.598,345,
104.605,349,
104.612,350,
104.619,343,
104.627,346,
104.634,352,
104.641,353,
104.648,391,
104.655,428,
104.662,428,
104.669,408,
104.677,364,
104.684,337,
104.691,345,
104.698,338,
104.705,338,
104.712,340,
104.719,339,
104.727,340,
104.734,346,
104.741,333,
104.748,343,
104.755,346,
104.762,342,
104.769,346,
104.777,343,
104.784,344,
104.791,349,
104.798,345,
104.805,353,
104.812,350,
104.819,349,
104.827,354,
104.834,349,
104.841,354,
104.848,356,
104.855,353,
104.862,357,
104.869,357,
104.877,357,
104.884,358,
104.891,356,
104.898,360,
104.905,365,
104.912,358,
104.919,358,
104.927,360,
104.934,354,
104.941,353,
104.948,356,
104.955,344,
104.962,354,
104.969,353,
104.977,347,
104.984,348,
104.991,348,
104.998,344,
105.005,353,
105.012,346,
105.019,348,
105.027,352,
105.034,345,
105.041,344,
105.048,354,
105.055,346,
105.062,351,
105.069,352,
105.077,347,
105.084,348,
105.091,354,
105.098,346,
105.105,352,
105.112,352,
105.119,346,
105.127,352,
105.134,350,
105.141,347,
105.148,355,
105.155,350,
105.162,349,
105.169,353,
105.177,354,
105.184,357,
105.191,357,
105.198,354,
105.205,357,
105.212,353,
105.219,350,
105.227,353,
105.234,350,
105.241,344,
105.248,347,
105.255,346,
105.262,344,
105.269,345,
105.277,348,
105.284,357,
105.291,400,
105.298,424,
105.305,436,
105.312,412,
105.319,361,
105.327,339,
105.334,335,
105.341,345,
105.348,340,
105.355,336,
105.362,343,
105.369,337,
105.377,340,
105.384,345,
105.391,339,
105.398,341,
105.405,346,
105.412,345,
105.419,349,
105.427,350,
105.434,344,
105.441,352,
105.448,348,
105.455,347,
105.462,350,
105.469,350,
105.477,349,
105.484,356,
105.491,351,
105.498,353,
105.505,355,
105.512,352,
105.519,359,
105.527,361,
105.534,353,
105.541,362,
105.548,361,
105.555,352,
105.562,361,
105.569,360,
105.577,355,
105.584,360,
105.591,352,
105.598,352,
105.605,353,
105.612,348,
105.619,345,
105.627,353,
105.634,344,
105.641,346,
105.648,349,
105.655,346,
105.662,352,
105.669,344,
105.677,344,
105.684,352,
105.691,348,
105.698,348,
105.705,355,
105.712,348,
105.719,347,
105.727,350,
105.734,348,
105.741,351,
105.748,353,
105.755,345,
105.762,345,
105.769,352,
105.777,349,
105.784,351,
105.791,348,
105.798,348,
105.805,355,
105.812,354,
105.819,351,
105.827,354,
105.834,351,
105.841,351,
105.848,352,
105.855,347,
105.862,346,
105.869,344,
105.877,348,
105.884,345,
105.891,340,
105.898,348,
105.905,346,
105.912,360,
105.919,403,
105.927,431,
105.934,425,
105.941,387,
105.948,354,
105.955,333,
105.962,336,
105.969,335,
105.977,341,
105.984,344,
105.991,337,
105.998,340,
106.005,345,
106.012,338,
106.019,342,
106.027,344,
106.034,340,
106.041,345,
106.048,342,
106.055,346,
106.062,345,
106.069,349,
106.077,351,
106.084,350,
106.091,347,
106.098,351,
106.105,350,
106.112,350,
106.119,355,
106.127,352,
106.134,351,
106.141,357,
106.148,356,
106.155,352,
106.162,357,
106.169,355,
106.177,357,
106.184,358,
106.191,358,
106.198,357,
106.205,362,
106.212,354,
106.219,353,
106.227,355,
106.234,347,
106.241,350,
106.248,348,
106.255,343,
106.262,350,
106.269,344,
106.277,344,
106.284,352,
106.291,348,
106.298,345,
106.305,353,
106.312,344,
106.319,353,
106.327,351,
106.334,344,
106.341,352,
106.348,351,
106.355,345,
106.362,349,
106.369,350,
106.377,343,
106.384,353,
106.391,350,
106.398,351,
106.405,348,
106.412,349,
106.419,360,
106.427,354,
106.434,353,
106.441,356,
106.448,350,
106.455,356,
106.462,362,
106.469,352,
106.477,356,
106.484,349,
106.491,345,
106.498,351,
106.505,349,
106.512,346,
106.519,349,
106.527,346,
106.534,356,
106.541,385,
106.548,414,
106.555,437,
106.562,424,
106.569,375,
106.577,342,
106.584,339,
106.591,336,
106.598,342,
106.605,345,
106.612,341,
106.619,343,
106.627,342,
106.634,337,
106.641,350,
106.648,344,
106.655,345,
106.662,352,
106.669,346,
106.677,348,
106.684,352,
106.691,344,
106.698,355,
106.705,352,
106.712,346,
106.719,354,
106.727,351,
106.734,353,
106.741,360,
106.748,355,
106.755,354,
106.762,359,
106.769,353,
106.777,356,
106.784,360,
106.791,353,
106.798,362,
106.805,364,
106.812,357,
106.819,364,
106.827,362,
106.834,357,
106.841,357,
106.848,354,
106.855,352,
106.862,354,
106.869,348,
106.877,350,
106.884,350,
106.891,344,
106.898,349,
106.905,353,
106.912,348,
106.919,348,
106.927,350,
106.934,354,
106.941,351,
106.948,348,
106.955,354,
106.962,347,
106.969,349,
106.977,356,
106.984,352,
106.991,351,
106.998,355,
107.005,351,
107.012,348,
107.019,358,
107.027,348,
107.034,357,
107.041,357,
107.048,348,
107.055,357,
107.062,356,
107.069,353,
107.077,357,
107.084,354,
107.091,354,
107.098,355,
107.105,351,
107.112,348,
107.119,352,
107.127,348,
107.134,350,
107.141,352,
107.148,342,
107.155,366,
107.162,399,
107.169,425,
107.177,437,
107.184,402,
107.191,365,
107.198,344,
107.205,340,
107.212,341,
107.219,347,
107.227,341,
107.234,348,
107.241,349,
107.248,343,
107.255,351,
107.262,350,
107.269,344,
107.277,353,
107.284,353,
107.291,349,
107.298,355,
107.305,357,
107.312,349,
107.319,356,
107.327,353,
107.334,354,
107.341,357,
107.348,352,
107.355,356,
107.362,362,
107.369,359,
107.377,359,
107.384,364,
107.391,356,
107.398,363,
107.405,360,
107.412,358,
107.419,367,
107.427,360,
107.434,361,
107.441,365,
107.448,358,
107.455,363,
107.462,350,
107.469,356,
107.477,358,
107.484,349,
107.491,352,
107.498,352,
107.505,349,
107.512,353,
107.519,350,
107.527,349,
107.534,355,
107.541,350,
107.548,350,
107.555,355,
107.562,352,
107.569,353,
107.577,355,
107.584,349,
107.591,354,
107.598,353,
107.605,352,
107.612,354,
107.619,348,
107.627,344,
107.634,357,
107.641,353,
107.648,348,
107.655,350,
107.662,353,
107.669,350,
107.677,357,
107.684,353,
107.691,356,
107.698,354,
107.705,351,
107.712,354,
107.719,350,
107.727,345,
107.734,345,
107.741,349,
107.748,345,
107.755,348,
107.762,350,
107.769,374,
107.777,409,
107.784,420,
107.791,409,
107.798,371,
107.805,335,
107.812,342,
107.819,342,
107.827,341,
107.834,345,
107.841,343,
107.848,340,
107.855,342,
107.862,344,
107.869,342,
107.877,349,
107.884,349,
107.891,346,
107.898,351,
107.905,347,
107.912,346,
107.919,355,
107.927,347,
107.934,349,
107.941,351,
107.948,347,
107.955,353,
107.962,354,
107.969,359,
107.977,356,
107.984,354,
107.991,363,
107.998,352,
108.005,355,
108.012,364,
108.019,356,
108.027,364,
108.034,364,
108.041,356,
108.048,360,
108.055,362,
108.062,354,
108.069,358,
108.077,355,
108.084,348,
108.091,357,
108.098,354,
108.105,342,
108.112,348,
108.119,348,
108.127,352,
108.134,352,
108.141,350,
108.148,351,
108.155,357,
108.162,350,
108.169,356,
108.177,355,
108.184,352,
108.191,353,
108.198,357,
108.205,350,
108.212,353,
108.219,346,
108.227,352,
108.234,355,
108.241,349,
108.248,351,
108.255,358,
108.262,355,
108.269,356,
108.277,358,
108.284,352,
108.291,359,
108.298,357,
108.305,355,
108.312,358,
108.319,350,
108.327,350,
108.334,354,
108.341,349,
108.348,350,
108.355,353,
108.362,348,
108.369,354,
108.377,380,
108.384,406,
108.391,437,
108.398,427,
108.405,376,
108.412,350,
108.419,344,
108.427,343,
108.434,348,
108.441,344,
108.448,346,
108.455,348,
108.462,345,
108.469,348,
108.477,351,
108.484,350,
108.491,348,
108.498,350,
108.505,353,
108.512,352,
108.519,353,
108.527,356,
108.534,356,
108.541,351,
108.548,359,
108.555,353,
108.562,355,
108.569,357,
108.577,357,
108.584,354,
108.591,363,
108.598,362,
108.605,361,
108.612,366,
108.619,362,
108.627,367,
108.634,363,
108.641,361,
108.648,363,
108.655,363,
108.662,362,
108.669,361,
108.677,355,
108.684,353,
108.691,361,
108.698,352,
108.705,353,
108.712,355,
108.719,353,
108.727,355,
108.734,356,
108.741,349,
108.748,354,
108.755,353,
108.762,358,
108.769,359,
108.777,352,
108.784,352,
108.791,358,
108.798,354,
108.805,354,
108.812,360,
108.819,352,
108.827,352,
108.834,359,
108.841,352,
108.848,353,
108.855,356,
108.862,352,
108.869,364,
108.877,359,
108.884,356,
108.891,358,
108.898,358,
108.905,355,
108.912,359,
108.919,355,
108.927,354,
108.934,357,
108.941,345,
108.948,357,
108.955,360,
108.962,347,
108.969,348,
108.977,354,
108.984,368,
108.991,403,
108.998,436,
109.005,429,
109.012,397,
109.019,365,
109.027,339,
109.034,351,
109.041,347,
109.048,341,
109.055,347,
109.062,348,
109.069,358,
109.077,347,
109.084,356,
109.091,356,
109.098,350,
109.105,356,
109.112,352,
109.119,349,
109.127,358,
109.134,355,
109.141,354,
109.148,361,
109.155,358,
109.162,360,
109.169,362,
109.177,360,
109.184,359,
109.191,368,
109.198,360,
109.205,365,
109.212,367,
109.219,361,
109.227,368,
109.234,364,
109.241,364,
109.248,374,
109.255,364,
109.262,362,
109.269,369,
109.277,361,
109.284,363,
109.291,360,
109.298,350,
109.305,361,
109.312,365,
109.319,353,
109.327,360,
109.334,358,
109.341,351,
109.348,360,
109.355,358,
109.362,353,
109.369,360,
109.377,360,
109.384,355,
109.391,363,
109.398,355,
109.405,357,
109.412,366,
109.419,360,
109.427,358,
109.434,361,
109.441,357,
109.448,359,
109.455,359,
109.462,359,
109.469,358,
109.477,358,
109.484,360,
109.491,369,
109.498,357,
109.505,357,
109.512,366,
109.519,359,
109.527,363,
109.534,361,
109.541,353,
109.548,359,
109.555,358,
109.562,355,
109.569,358,
109.577,355,
109.584,356,
109.591,373,
109.598,401,
109.605,444,
109.612,440,
109.619,398,
109.627,373,
109.634,342,
109.641,352,
109.648,351,
109.655,345,
109.662,357,
109.669,356,
109.677,348,
109.684,352,
109.691,354,
109.698,352,
109.705,361,
109.712,353,
109.719,354,
109.727,357,
109.734,355,
109.741,358,
109.748,361,
109.755,355,
109.762,360,
109.769,362,
109.777,360,
109.784,362,
109.791,361,
109.798,358,
109.805,364,
109.812,368,
109.819,365,
109.827,370,
109.834,365,
109.841,363,
109.848,372,
109.855,366,
109.862,371,
109.869,373,
109.877,363,
109.884,371,
109.891,369,
109.898,360,
109.905,363,
109.912,365,
109.919,353,
109.927,356,
109.934,356,
109.941,357,
109.948,361,
109.955,358,
109.962,356,
109.969,362,
109.977,356,
109.984,364,
109.991,362,
109.998,360,
110.005,359,
110.012,358,
110.019,359,
110.027,365,
110.034,359,
110.041,362,
110.048,362,
110.055,359,
110.062,361,
110.069,364,
110.077,359,
110.084,359,
110.091,367,
110.098,354,
110.105,357,
110.112,366,
110.119,359,
110.127,367,
110.134,364,
110.141,365,
110.148,368,
110.155,364,
110.162,366,
110.169,360,
110.177,357,
110.184,360,
110.191,359,
110.198,361,
110.205,361,
110.212,352,
110.219,353,
110.227,366,
110.234,389,
110.241,429,
110.248,450,
110.255,428,
110.262,395,
110.269,353,
110.277,348,
110.284,353,
110.291,348,
110.298,348,
110.305,355,
110.312,354,
110.319,349,
110.327,359,
110.334,350,
110.341,359,
110.348,359,
110.355,354,
110.362,359,
110.369,358,
110.377,357,
110.384,362,
110.391,360,
110.398,359,
110.405,363,
110.412,360,
110.419,365,
110.427,366,
110.434,365,
110.441,368,
110.448,367,
110.455,365,
110.462,367,
110.469,372,
110.477,370,
110.484,379,
110.491,371,
110.498,370,
110.505,378,
110.512,374,
110.519,370,
110.527,374,
110.534,367,
110.541,365,
110.548,368,
110.555,362,
110.562,362,
110.569,360,
110.577,352,
110.584,365,
110.591,362,
110.598,355,
110.605,368,
110.612,362,
110.619,359,
110.627,364,
110.634,358,
110.641,362,
110.648,365,
110.655,358,
110.662,362,
110.669,362,
110.677,369,
110.684,365,
110.691,358,
110.698,365,
110.705,366,
110.712,358,
110.719,364,
110.727,362,
110.734,363,
110.741,368,
110.748,360,
110.755,364,
110.762,373,
110.769,359,
110.777,368,
110.784,370,
110.791,362,
110.798,368,
110.805,370,
110.812,359,
110.819,364,
110.827,365,
110.834,359,
110.841,364,
110.848,356,
110.855,354,
110.862,369,
110.869,376,
110.877,412,
110.884,442,
110.891,439,
110.898,398,
110.905,370,
110.912,347,
110.919,359,
110.927,354,
110.934,350,
110.941,358,
110.948,353,
110.955,356,
110.962,361,
110.969,356,
110.977,361,
110.984,361,
110.991,360,
110.998,362,
111.005,366,
111.012,357,
111.019,367,
111.027,364,
111.034,361,
111.041,371,
111.048,369,
111.055,362,
111.062,366,
111.069,367,
111.077,366,
111.084,370,
111.091,366,
111.098,371,
111.105,372,
111.112,373,
111.119,372,
111.127,376,
111.134,368,
111.141,376,
111.148,375,
111.155,368,
111.162,376,
111.169,371,
111.177,364,
111.184,368,
111.191,363,
111.198,360,
111.205,364,
111.212,359,
111.219,362,
111.227,360,
111.234,367,
111.241,367,
111.248,356,
111.255,368,
111.262,366,
111.269,358,
111.277,369,
111.284,366,
111.291,361,
111.298,365,
111.305,361,
111.312,369,
111.319,366,
111.327,364,
111.334,367,
111.341,369,
111.348,359,
111.355,366,
111.362,363,
111.369,362,
111.377,364,
111.384,366,
111.391,363,
111.398,369,
111.405,369,
111.412,365,
111.419,370,
111.427,365,
111.434,369,
111.441,362,
111.448,364,
111.455,368,
111.462,368,
111.469,360,
111.477,362,
111.484,358,
111.491,358,
111.498,376,
111.505,410,
111.513,438,
111.519,450,
111.527,411,
111.534,381,
111.541,356,
111.548,353,
111.555,358,
111.562,356,
